f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.36431942 	 -5.36431919
-3.72051282 	 -5.36865189 	 -5.36865166
-3.74102564 	 -5.37279924 	 -5.37279882
-3.76153846 	 -5.37676841 	 -5.37676799
-3.78205128 	 -5.38056639 	 -5.38056599
-3.80256410 	 -5.38420089 	 -5.38420051
-3.82307692 	 -5.38767763 	 -5.38767726
-3.84358974 	 -5.39100324 	 -5.39100289
-3.86410256 	 -5.39418408 	 -5.39418375
-3.88461538 	 -5.39722606 	 -5.39722573
-3.90512821 	 -5.40013469 	 -5.40013438
-3.92564103 	 -5.40291587 	 -5.40291557
-3.94615385 	 -5.40557437 	 -5.40557408
-3.96666667 	 -5.40811579 	 -5.40811551
-3.98717949 	 -5.41054482 	 -5.41054449
-4.00769231 	 -5.41286646 	 -5.41286615
-4.02820513 	 -5.41508506 	 -5.41508476
-4.04871795 	 -5.41720479 	 -5.41720450
-4.06923077 	 -5.41923037 	 -5.41923009
-4.08974359 	 -5.42116566 	 -5.42116539
-4.11025641 	 -5.42301439 	 -5.42301413
-4.13076923 	 -5.42478051 	 -5.42478026
-4.15128205 	 -5.42646771 	 -5.42646747
-4.17179487 	 -5.42807895 	 -5.42807852
-4.19230769 	 -5.42961796 	 -5.42961755
-4.21282051 	 -5.43108762 	 -5.43108723
-4.23333333 	 -5.43249136 	 -5.43249098
-4.25384615 	 -5.43383171 	 -5.43383135
-4.27435897 	 -5.43511164 	 -5.43511130
-4.29487179 	 -5.43633354 	 -5.43633321
-4.31538462 	 -5.43750032 	 -5.43750000
-4.33589744 	 -5.43861447 	 -5.43861417
-4.35641026 	 -5.43967776 	 -5.43967752
-4.37692308 	 -5.44069319 	 -5.44069295
-4.39743590 	 -5.44166238 	 -5.44166216
-4.41794872 	 -5.44258779 	 -5.44258736
-4.43846154 	 -5.44347091 	 -5.44347050
-4.45897436 	 -5.44431416 	 -5.44431377
-4.47948718 	 -5.44511866 	 -5.44511829
-4.50000000 	 -5.44588676 	 -5.44588640
