f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.21444326  	 0.21444362 
-0.04644444 	 -0.23439593 	 -0.23439557
-0.09188889 	 -0.34663667 	 -0.34663631
-0.13733333 	 -0.42936726 	 -0.42936690
-0.18277778 	 -0.50002335 	 -0.50002299
-0.22822222 	 -0.56412051 	 -0.56412015
-0.27366667 	 -0.62412634 	 -0.62412597
-0.31911111 	 -0.68136265 	 -0.68136228
-0.36455556 	 -0.73662017 	 -0.73661981
-0.41000000 	 -0.79041382 	 -0.79041346
-0.45544444 	 -0.84309717 	 -0.84309680
-0.50088889 	 -0.89492597 	 -0.89492560
-0.54633333 	 -0.94609236 	 -0.94609199
-0.59177778 	 -0.99674637 	 -0.99674600
-0.63722222 	 -1.04700782 	 -1.04700745
-0.68266667 	 -1.09697678 	 -1.09697641
-0.72811111 	 -1.14673823 	 -1.14673786
-0.77355556 	 -1.19636663 	 -1.19636626
-0.81900000 	 -1.24593029 	 -1.24592991
-0.86444444 	 -1.29549143 	 -1.29549106
-0.90988889 	 -1.34511020 	 -1.34510982
-0.95533333 	 -1.39484637 	 -1.39484599
-1.00077778 	 -1.44475918 	 -1.44475879
-1.04622222 	 -1.49491017 	 -1.49490978
-1.09166667 	 -1.54536400 	 -1.54536361
-1.13711111 	 -1.59618979 	 -1.59618939
-1.18255556 	 -1.64746355 	 -1.64746315
-1.22800000 	 -1.69926869 	 -1.69926828
-1.27344444 	 -1.75169840 	 -1.75169799
-1.31888889 	 -1.80485848 	 -1.80485807
-1.36433333 	 -1.85886970 	 -1.85886928
-1.40977778 	 -1.91386997 	 -1.91386975
-1.45522222 	 -1.97001973 	 -1.97001951
-1.50066667 	 -2.02750490 	 -2.02750467
-1.54611111 	 -2.08653974 	 -2.08653950
-1.59155556 	 -2.14736736 	 -2.14736711
-1.63700000 	 -2.21025094 	 -2.21025069
-1.68244444 	 -2.27543302 	 -2.27543275
-1.72788889 	 -2.34302632 	 -2.34302604
-1.77333333 	 -2.41284753 	 -2.41284723
-1.81877778 	 -2.48441400 	 -2.48441368
-1.86422222 	 -2.55717718 	 -2.55717685
-1.90966667 	 -2.63066816 	 -2.63066780
-1.95511111 	 -2.70449787 	 -2.70449749
-2.00055556 	 -2.77832874 	 -2.77832833
-2.04600000 	 -2.85185443 	 -2.85185410
-2.09144444 	 -2.92479078 	 -2.92479044
-2.13688889 	 -2.99686758 	 -2.99686721
-2.18233333 	 -3.06782888 	 -3.06782849
-2.22777778 	 -3.13742950 	 -3.13742909
-2.27322222 	 -3.20543871 	 -3.20543827
-2.31866667 	 -3.27164069 	 -3.27164047
-2.36411111 	 -3.33583664 	 -3.33583640
-2.40955556 	 -3.39784844 	 -3.39784819
-2.45500000 	 -3.45751922 	 -3.45751896
-2.50044444 	 -3.51471797 	 -3.51471771
-2.54588889 	 -3.56933854 	 -3.56933828
-2.59133333 	 -3.62130268 	 -3.62130241
-2.63677778 	 -3.67055951 	 -3.67055923
-2.68222222 	 -3.71708425 	 -3.71708398
-2.72766667 	 -3.76087779 	 -3.76087752
-2.77311111 	 -3.80196565 	 -3.80196538
-2.81855556 	 -3.84039383 	 -3.84039356
-2.86400000 	 -3.87622790 	 -3.87622764
-2.90944444 	 -3.90954890 	 -3.90954865
-2.95488889 	 -3.94045150 	 -3.94045125
-3.00033333 	 -3.96904060 	 -3.96904037
-3.04577778 	 -3.99542847 	 -3.99542825
-3.09122222 	 -4.01973265 	 -4.01973222
-3.13666667 	 -4.04207323 	 -4.04207282
-3.18211111 	 -4.06257105 	 -4.06257067
-3.22755556 	 -4.08134722 	 -4.08134685
-3.27300000 	 -4.09851916 	 -4.09851882
-3.31844444 	 -4.11420205 	 -4.11420173
-3.36388889 	 -4.12850640 	 -4.12850600
-3.40933333 	 -4.14153763 	 -4.14153727
-3.45477778 	 -4.15339700 	 -4.15339667
-3.50022222 	 -4.16417844 	 -4.16417813
-3.54566667 	 -4.17397178 	 -4.17397149
-3.59111111 	 -4.18285993 	 -4.18285967
-3.63655556 	 -4.19092091 	 -4.19092067
-3.68200000 	 -4.19822649 	 -4.19822627
-3.72744444 	 -4.20484404 	 -4.20484364
-3.77288889 	 -4.21083447 	 -4.21083410
-3.81833333 	 -4.21625447 	 -4.21625413
-3.86377778 	 -4.22115679 	 -4.22115649
-3.90922222 	 -4.22558856 	 -4.22558828
-3.95466667 	 -4.22959318 	 -4.22959286
-4.00011111 	 -4.23321156 	 -4.23321127
-4.04555556 	 -4.23647925 	 -4.23647899
-4.09100000 	 -4.23942966 	 -4.23942942
-4.13644444 	 -4.24209285 	 -4.24209245
-4.18188889 	 -4.24449623 	 -4.24449586
-4.22733333 	 -4.24666501 	 -4.24666467
-4.27277778 	 -4.24862148 	 -4.24862118
-4.31822222 	 -4.25038599 	 -4.25038576
-4.36366667 	 -4.25197756 	 -4.25197714
-4.40911111 	 -4.25341277 	 -4.25341239
-4.45455556 	 -4.25470673 	 -4.25470638
-4.50000000 	 -4.25587301 	 -4.25587275
