f0           	 log10(rhophA) 	 log10(rhophB)
-0.00100000 	 0.22610545  	 0.22610581 
-0.04644444 	 -0.22267525 	 -0.22267488
-0.09188889 	 -0.33490270 	 -0.33490234
-0.13733333 	 -0.41762668 	 -0.41762632
-0.18277778 	 -0.48827884 	 -0.48827847
-0.22822222 	 -0.55237422 	 -0.55237386
-0.27366667 	 -0.61238020 	 -0.61237983
-0.31911111 	 -0.66961715 	 -0.66961679
-0.36455556 	 -0.72487743 	 -0.72487706
-0.41000000 	 -0.77867398 	 -0.77867361
-0.45544444 	 -0.83136175 	 -0.83136138
-0.50088889 	 -0.88319570 	 -0.88319533
-0.54633333 	 -0.93436864 	 -0.93436827
-0.59177778 	 -0.98503023 	 -0.98502986
-0.63722222 	 -1.03530063 	 -1.03530026
-0.68266667 	 -1.08527953 	 -1.08527916
-0.72811111 	 -1.13505231 	 -1.13505194
-0.77355556 	 -1.18469416 	 -1.18469379
-0.81900000 	 -1.23427231 	 -1.23427194
-0.86444444 	 -1.28385054 	 -1.28385016
-0.90988889 	 -1.33348866 	 -1.33348828
-0.95533333 	 -1.38324616 	 -1.38324578
-1.00077778 	 -1.43318351 	 -1.43318313
-1.04622222 	 -1.48336201 	 -1.48336163
-1.09166667 	 -1.53384688 	 -1.53384649
-1.13711111 	 -1.58470822 	 -1.58470783
-1.18255556 	 -1.63602236 	 -1.63602196
-1.22800000 	 -1.68787305 	 -1.68787264
-1.27344444 	 -1.74035518 	 -1.74035476
-1.31888889 	 -1.79357472 	 -1.79357431
-1.36433333 	 -1.84765408 	 -1.84765365
-1.40977778 	 -1.90273281 	 -1.90273259
-1.45522222 	 -1.95897314 	 -1.95897292
-1.50066667 	 -2.01656272 	 -2.01656249
-1.54611111 	 -2.07571830 	 -2.07571807
-1.59155556 	 -2.13668543 	 -2.13668519
-1.63700000 	 -2.19972822 	 -2.19972797
-1.68244444 	 -2.26508524 	 -2.26508497
-1.72788889 	 -2.33285544 	 -2.33285515
-1.77333333 	 -2.40283181 	 -2.40283151
-1.81877778 	 -2.47451777 	 -2.47451746
-1.86422222 	 -2.54736845 	 -2.54736811
-1.90966667 	 -2.62092125 	 -2.62092089
-1.95511111 	 -2.69479136 	 -2.69479097
-2.00055556 	 -2.76864490 	 -2.76864450
-2.04600000 	 -2.84217708 	 -2.84217675
-2.09144444 	 -2.91510526 	 -2.91510491
-2.13688889 	 -2.98716036 	 -2.98715999
-2.18233333 	 -3.05808742 	 -3.05808702
-2.22777778 	 -3.12764189 	 -3.12764148
-2.27322222 	 -3.19559428 	 -3.19559407
-2.31866667 	 -3.26172920 	 -3.26172897
-2.36411111 	 -3.32584920 	 -3.32584896
-2.40955556 	 -3.38777689 	 -3.38777664
-2.45500000 	 -3.44735674 	 -3.44735648
-2.50044444 	 -3.50445887 	 -3.50445861
-2.54588889 	 -3.55897822 	 -3.55897796
-2.59133333 	 -3.61083804 	 -3.61083777
-2.63677778 	 -3.65998792 	 -3.65998764
-2.68222222 	 -3.70640494 	 -3.70640467
-2.72766667 	 -3.75009097 	 -3.75009070
-2.77311111 	 -3.79107243 	 -3.79107215
-2.81855556 	 -3.82939609 	 -3.82939583
-2.86400000 	 -3.86512822 	 -3.86512796
-2.90944444 	 -3.89835089 	 -3.89835063
-2.95488889 	 -3.92915888 	 -3.92915863
-3.00033333 	 -3.95765763 	 -3.95765740
-3.04577778 	 -3.98395956 	 -3.98395934
-3.09122222 	 -4.00818272 	 -4.00818229
-3.13666667 	 -4.03044654 	 -4.03044613
-3.18211111 	 -4.05087323 	 -4.05087284
-3.22755556 	 -4.06958219 	 -4.06958183
-3.27300000 	 -4.08669222 	 -4.08669188
-3.31844444 	 -4.10231726 	 -4.10231694
-3.36388889 	 -4.11656846 	 -4.11656806
-3.40933333 	 -4.12955048 	 -4.12955011
-3.45477778 	 -4.14136457 	 -4.14136424
-3.50022222 	 -4.15210442 	 -4.15210411
-3.54566667 	 -4.16185965 	 -4.16185937
-3.59111111 	 -4.17071302 	 -4.17071276
-3.63655556 	 -4.17874216 	 -4.17874192
-3.68200000 	 -4.18601880 	 -4.18601858
-3.72744444 	 -4.19260967 	 -4.19260926
-3.77288889 	 -4.19857578 	 -4.19857541
-3.81833333 	 -4.20397442 	 -4.20397408
-3.86377778 	 -4.20885643 	 -4.20885612
-3.90922222 	 -4.21327017 	 -4.21326989
-3.95466667 	 -4.21725847 	 -4.21725815
-4.00011111 	 -4.22086199 	 -4.22086170
-4.04555556 	 -4.22411612 	 -4.22411585
-4.09100000 	 -4.22705431 	 -4.22705408
-4.13644444 	 -4.22970664 	 -4.22970623
-4.18188889 	 -4.23210020 	 -4.23209983
-4.22733333 	 -4.23425974 	 -4.23425941
-4.27277778 	 -4.23620822 	 -4.23620791
-4.31822222 	 -4.23796534 	 -4.23796511
-4.36366667 	 -4.23955056 	 -4.23955014
-4.40911111 	 -4.24097958 	 -4.24097920
-4.45455556 	 -4.24226789 	 -4.24226754
-4.50000000 	 -4.24342956 	 -4.24342930
