f0           	 log10(rhophA) 	 log10(rhophB)
-0.60000000 	 -0.96622898 	 -0.96622861
-0.61025641 	 -0.97759458 	 -0.97759421
-0.62051282 	 -0.98894254 	 -0.98894217
-0.63076923 	 -1.00027419 	 -1.00027382
-0.64102564 	 -1.01159046 	 -1.01159009
-0.65128205 	 -1.02289258 	 -1.02289221
-0.66153846 	 -1.03418138 	 -1.03418101
-0.67179487 	 -1.04545805 	 -1.04545768
-0.68205128 	 -1.05672371 	 -1.05672334
-0.69230769 	 -1.06797871 	 -1.06797834
-0.70256410 	 -1.07922413 	 -1.07922376
-0.71282051 	 -1.09046138 	 -1.09046100
-0.72307692 	 -1.10169072 	 -1.10169035
-0.73333333 	 -1.11291315 	 -1.11291278
-0.74358974 	 -1.12412963 	 -1.12412926
-0.75384615 	 -1.13534110 	 -1.13534072
-0.76410256 	 -1.14654773 	 -1.14654736
-0.77435897 	 -1.15775081 	 -1.15775043
-0.78461538 	 -1.16895083 	 -1.16895045
-0.79487179 	 -1.18014866 	 -1.18014829
-0.80512821 	 -1.19134517 	 -1.19134480
-0.81538462 	 -1.20254117 	 -1.20254080
-0.82564103 	 -1.21373674 	 -1.21373636
-0.83589744 	 -1.22493343 	 -1.22493305
-0.84615385 	 -1.23613128 	 -1.23613091
-0.85641026 	 -1.24733109 	 -1.24733072
-0.86666667 	 -1.25853400 	 -1.25853363
-0.87692308 	 -1.26974002 	 -1.26973964
-0.88717949 	 -1.28095028 	 -1.28094990
-0.89743590 	 -1.29216590 	 -1.29216552
-0.90769231 	 -1.30338649 	 -1.30338611
-0.91794872 	 -1.31461352 	 -1.31461314
-0.92820513 	 -1.32584774 	 -1.32584736
-0.93846154 	 -1.33708909 	 -1.33708871
-0.94871795 	 -1.34833943 	 -1.34833905
-0.95897436 	 -1.35959833 	 -1.35959795
-0.96923077 	 -1.37086688 	 -1.37086649
-0.97948718 	 -1.38214614 	 -1.38214576
-0.98974359 	 -1.39343646 	 -1.39343607
-1.00000000 	 -1.40473890 	 -1.40473851
