f0           	 log10(rhophA) 	 log10(rhophB)
-0.20000000 	 -0.48443007 	 -0.48442971
-0.21025641 	 -0.49888363 	 -0.49888326
-0.22051282 	 -0.51309518 	 -0.51309482
-0.23076923 	 -0.52708748 	 -0.52708711
-0.24102564 	 -0.54088028 	 -0.54087992
-0.25128205 	 -0.55449124 	 -0.55449088
-0.26153846 	 -0.56793593 	 -0.56793556
-0.27179487 	 -0.58122741 	 -0.58122705
-0.28205128 	 -0.59437765 	 -0.59437728
-0.29230769 	 -0.60739801 	 -0.60739765
-0.30256410 	 -0.62029807 	 -0.62029771
-0.31282051 	 -0.63308604 	 -0.63308568
-0.32307692 	 -0.64577005 	 -0.64576969
-0.33333333 	 -0.65835713 	 -0.65835677
-0.34358974 	 -0.67085403 	 -0.67085366
-0.35384615 	 -0.68326620 	 -0.68326584
-0.36410256 	 -0.69559970 	 -0.69559933
-0.37435897 	 -0.70785940 	 -0.70785903
-0.38461538 	 -0.72004940 	 -0.72004904
-0.39487179 	 -0.73217421 	 -0.73217385
-0.40512821 	 -0.74423800 	 -0.74423764
-0.41538462 	 -0.75624390 	 -0.75624353
-0.42564103 	 -0.76819554 	 -0.76819518
-0.43589744 	 -0.78009632 	 -0.78009595
-0.44615385 	 -0.79194905 	 -0.79194868
-0.45641026 	 -0.80375598 	 -0.80375561
-0.46666667 	 -0.81552029 	 -0.81551993
-0.47692308 	 -0.82724390 	 -0.82724354
-0.48717949 	 -0.83892969 	 -0.83892932
-0.49743590 	 -0.85057891 	 -0.85057854
-0.50769231 	 -0.86219456 	 -0.86219419
-0.51794872 	 -0.87377803 	 -0.87377766
-0.52820513 	 -0.88533099 	 -0.88533062
-0.53846154 	 -0.89685537 	 -0.89685500
-0.54871795 	 -0.90835302 	 -0.90835266
-0.55897436 	 -0.91982497 	 -0.91982461
-0.56923077 	 -0.93127291 	 -0.93127254
-0.57948718 	 -0.94269845 	 -0.94269808
-0.58974359 	 -0.95410278 	 -0.95410241
-0.60000000 	 -0.96548702 	 -0.96548665
