r (cm)      	rho (g/cm3) 	T (K)       	u (cm/s)    	L* (erg/s)  			 Edot= 1.259451e+39
1.200000e+06 	7.640671e+04 	1.391560e+09 	8.946683e-01 	5.323096e+38 	
1.200011e+06 	7.562113e+04 	1.388312e+09 	9.039431e-01 	5.323078e+38 	
1.200023e+06 	7.484363e+04 	1.385074e+09 	9.133141e-01 	5.323060e+38 	
1.200034e+06 	7.407412e+04 	1.381844e+09 	9.227823e-01 	5.323042e+38 	
1.200045e+06 	7.331252e+04 	1.378623e+09 	9.323486e-01 	5.323024e+38 	
1.200056e+06 	7.255876e+04 	1.375411e+09 	9.420141e-01 	5.323006e+38 	
1.200068e+06 	7.181274e+04 	1.372208e+09 	9.517798e-01 	5.322987e+38 	
1.200079e+06 	7.107439e+04 	1.369014e+09 	9.616468e-01 	5.322969e+38 	
1.200090e+06 	7.034364e+04 	1.365828e+09 	9.716161e-01 	5.322951e+38 	
1.200101e+06 	6.962040e+04 	1.362652e+09 	9.816888e-01 	5.322933e+38 	
1.200113e+06 	6.890459e+04 	1.359484e+09 	9.918659e-01 	5.322915e+38 	
1.200124e+06 	6.819615e+04 	1.356325e+09 	1.002149e+00 	5.322896e+38 	
1.200135e+06 	6.749498e+04 	1.353174e+09 	1.012538e+00 	5.322878e+38 	
1.200146e+06 	6.680103e+04 	1.350032e+09 	1.023035e+00 	5.322860e+38 	
1.200158e+06 	6.611421e+04 	1.346899e+09 	1.033641e+00 	5.322842e+38 	
1.200169e+06 	6.543445e+04 	1.343774e+09 	1.044356e+00 	5.322823e+38 	
1.200180e+06 	6.476169e+04 	1.340658e+09 	1.055183e+00 	5.322805e+38 	
1.200191e+06 	6.409584e+04 	1.337551e+09 	1.066122e+00 	5.322787e+38 	
1.200202e+06 	6.343683e+04 	1.334452e+09 	1.077175e+00 	5.322768e+38 	
1.200213e+06 	6.278460e+04 	1.331361e+09 	1.088342e+00 	5.322750e+38 	
1.200225e+06 	6.213908e+04 	1.328280e+09 	1.099625e+00 	5.322732e+38 	
1.200236e+06 	6.150019e+04 	1.325206e+09 	1.111025e+00 	5.322713e+38 	
1.200247e+06 	6.086788e+04 	1.322142e+09 	1.122543e+00 	5.322695e+38 	
1.200258e+06 	6.024206e+04 	1.319085e+09 	1.134181e+00 	5.322676e+38 	
1.200269e+06 	5.962268e+04 	1.316037e+09 	1.145939e+00 	5.322658e+38 	
1.200280e+06 	5.900966e+04 	1.312998e+09 	1.157819e+00 	5.322639e+38 	
1.200291e+06 	5.840295e+04 	1.309966e+09 	1.169822e+00 	5.322621e+38 	
1.200302e+06 	5.780248e+04 	1.306944e+09 	1.181950e+00 	5.322602e+38 	
1.200313e+06 	5.720818e+04 	1.303929e+09 	1.194204e+00 	5.322584e+38 	
1.200325e+06 	5.661999e+04 	1.300923e+09 	1.206584e+00 	5.322565e+38 	
1.200336e+06 	5.603785e+04 	1.297925e+09 	1.219093e+00 	5.322547e+38 	
1.200347e+06 	5.546169e+04 	1.294936e+09 	1.231732e+00 	5.322528e+38 	
