r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.231825e+06 	1.439412e+09 	6.228992e+02 	1.088160e+22 	6.526585e+02 	2.987501e+08 	4.577092e+05 	1.595688e+39 	1.057120e+39 	4.127337e+07 	3.333333e-01 	
1.232483e+06 	1.436710e+09 	6.175425e+02 	1.079997e+22 	6.575281e+02 	2.984696e+08 	4.538930e+05 	1.593633e+39 	1.056045e+39 	4.098866e+07 	3.333333e-01 	
1.233143e+06 	1.434011e+09 	6.122320e+02 	1.071887e+22 	6.624318e+02 	2.981890e+08 	4.501096e+05 	1.591578e+39 	1.054971e+39 	4.070600e+07 	3.333333e-01 	
1.233805e+06 	1.431314e+09 	6.069671e+02 	1.063831e+22 	6.673700e+02 	2.979085e+08 	4.463588e+05 	1.589525e+39 	1.053898e+39 	4.042537e+07 	3.333333e-01 	
1.234469e+06 	1.428620e+09 	6.017474e+02 	1.055828e+22 	6.723429e+02 	2.976280e+08 	4.426402e+05 	1.587473e+39 	1.052825e+39 	4.014675e+07 	3.333333e-01 	
1.235135e+06 	1.425929e+09 	5.965727e+02 	1.047878e+22 	6.773507e+02 	2.973475e+08 	4.389537e+05 	1.585422e+39 	1.051753e+39 	3.987014e+07 	3.333333e-01 	
1.235803e+06 	1.423240e+09 	5.914424e+02 	1.039981e+22 	6.823935e+02 	2.970670e+08 	4.352989e+05 	1.583372e+39 	1.050681e+39 	3.959551e+07 	3.333333e-01 	
1.236474e+06 	1.420553e+09 	5.863563e+02 	1.032135e+22 	6.874717e+02 	2.967866e+08 	4.316756e+05 	1.581323e+39 	1.049610e+39 	3.932286e+07 	3.333333e-01 	
1.237147e+06 	1.417870e+09 	5.813139e+02 	1.024343e+22 	6.925854e+02 	2.965061e+08 	4.280834e+05 	1.579275e+39 	1.048539e+39 	3.905217e+07 	3.333333e-01 	
1.237822e+06 	1.415188e+09 	5.763149e+02 	1.016601e+22 	6.977349e+02 	2.962256e+08 	4.245221e+05 	1.577228e+39 	1.047469e+39 	3.878342e+07 	3.333333e-01 	
1.238499e+06 	1.412510e+09 	5.713589e+02 	1.008911e+22 	7.029204e+02 	2.959451e+08 	4.209914e+05 	1.575182e+39 	1.046400e+39 	3.851659e+07 	3.333333e-01 	
1.239179e+06 	1.409834e+09 	5.664454e+02 	1.001273e+22 	7.081422e+02 	2.956646e+08 	4.174911e+05 	1.573137e+39 	1.045331e+39 	3.825169e+07 	3.333333e-01 	
1.239860e+06 	1.407160e+09 	5.615743e+02 	9.936853e+21 	7.134005e+02 	2.953842e+08 	4.140208e+05 	1.571094e+39 	1.044263e+39 	3.798868e+07 	3.333333e-01 	
1.240544e+06 	1.404489e+09 	5.567450e+02 	9.861486e+21 	7.186955e+02 	2.951037e+08 	4.105804e+05 	1.569052e+39 	1.043196e+39 	3.772755e+07 	3.333333e-01 	
1.241230e+06 	1.401821e+09 	5.519572e+02 	9.786624e+21 	7.240276e+02 	2.948233e+08 	4.071695e+05 	1.567010e+39 	1.042129e+39 	3.746830e+07 	3.333333e-01 	
1.241919e+06 	1.399156e+09 	5.472107e+02 	9.712266e+21 	7.293969e+02 	2.945429e+08 	4.037878e+05 	1.564970e+39 	1.041063e+39 	3.721090e+07 	3.333333e-01 	
1.242609e+06 	1.396493e+09 	5.425049e+02 	9.638406e+21 	7.348036e+02 	2.942625e+08 	4.004352e+05 	1.562932e+39 	1.039997e+39 	3.695534e+07 	3.333333e-01 	
1.243302e+06 	1.393833e+09 	5.378396e+02 	9.565044e+21 	7.402481e+02 	2.939821e+08 	3.971113e+05 	1.560894e+39 	1.038932e+39 	3.670162e+07 	3.333333e-01 	
1.243997e+06 	1.391176e+09 	5.332145e+02 	9.492176e+21 	7.457305e+02 	2.937017e+08 	3.938160e+05 	1.558858e+39 	1.037868e+39 	3.644970e+07 	3.333333e-01 	
1.244694e+06 	1.388521e+09 	5.286291e+02 	9.419799e+21 	7.512510e+02 	2.934214e+08 	3.905489e+05 	1.556822e+39 	1.036805e+39 	3.619959e+07 	3.333333e-01 	
1.245393e+06 	1.385869e+09 	5.240831e+02 	9.347910e+21 	7.568101e+02 	2.931410e+08 	3.873099e+05 	1.554788e+39 	1.035742e+39 	3.595127e+07 	3.333333e-01 	
1.246095e+06 	1.383220e+09 	5.195762e+02 	9.276507e+21 	7.624077e+02 	2.928607e+08 	3.840986e+05 	1.552756e+39 	1.034679e+39 	3.570472e+07 	3.333333e-01 	
1.246799e+06 	1.380574e+09 	5.151081e+02 	9.205587e+21 	7.680444e+02 	2.925804e+08 	3.809149e+05 	1.550724e+39 	1.033618e+39 	3.545994e+07 	3.333333e-01 	
1.247505e+06 	1.377930e+09 	5.106784e+02 	9.135149e+21 	7.737202e+02 	2.923001e+08 	3.777584e+05 	1.548694e+39 	1.032557e+39 	3.521690e+07 	3.333333e-01 	
1.248213e+06 	1.375289e+09 	5.062868e+02 	9.065189e+21 	7.794355e+02 	2.920199e+08 	3.746290e+05 	1.546665e+39 	1.031497e+39 	3.497560e+07 	3.333333e-01 	
1.248924e+06 	1.372651e+09 	5.019330e+02 	8.995706e+21 	7.851905e+02 	2.917396e+08 	3.715263e+05 	1.544638e+39 	1.030437e+39 	3.473602e+07 	3.333333e-01 	
1.249637e+06 	1.370015e+09 	4.976166e+02 	8.926698e+21 	7.909856e+02 	2.914595e+08 	3.684502e+05 	1.542611e+39 	1.029378e+39 	3.449814e+07 	3.333333e-01 	
1.250352e+06 	1.367383e+09 	4.933374e+02 	8.858160e+21 	7.968208e+02 	2.911793e+08 	3.654004e+05 	1.540587e+39 	1.028320e+39 	3.426197e+07 	3.333333e-01 	
1.251069e+06 	1.364753e+09 	4.890949e+02 	8.790091e+21 	8.026966e+02 	2.908991e+08 	3.623768e+05 	1.538563e+39 	1.027263e+39 	3.402747e+07 	3.333333e-01 	
1.251788e+06 	1.362126e+09 	4.848889e+02 	8.722488e+21 	8.086130e+02 	2.906190e+08 	3.593790e+05 	1.536541e+39 	1.026206e+39 	3.379465e+07 	3.333333e-01 	
1.252510e+06 	1.359501e+09 	4.807191e+02 	8.655347e+21 	8.145705e+02 	2.903389e+08 	3.564068e+05 	1.534520e+39 	1.025150e+39 	3.356348e+07 	3.333333e-01 	
1.253234e+06 	1.356880e+09 	4.765851e+02 	8.588666e+21 	8.205693e+02 	2.900589e+08 	3.534601e+05 	1.532500e+39 	1.024095e+39 	3.333397e+07 	3.333333e-01 	
1.253961e+06 	1.354261e+09 	4.724867e+02 	8.522443e+21 	8.266095e+02 	2.897788e+08 	3.505386e+05 	1.530482e+39 	1.023040e+39 	3.310608e+07 	3.333333e-01 	
1.254689e+06 	1.351645e+09 	4.684235e+02 	8.456675e+21 	8.326916e+02 	2.894988e+08 	3.476420e+05 	1.528465e+39 	1.021987e+39 	3.287982e+07 	3.333333e-01 	
1.255420e+06 	1.349032e+09 	4.643953e+02 	8.391359e+21 	8.388157e+02 	2.892189e+08 	3.447702e+05 	1.526450e+39 	1.020933e+39 	3.265517e+07 	3.333333e-01 	
1.256153e+06 	1.346422e+09 	4.604017e+02 	8.326495e+21 	8.449823e+02 	2.889389e+08 	3.419229e+05 	1.524436e+39 	1.019881e+39 	3.243212e+07 	3.333333e-01 	
1.256889e+06 	1.343815e+09 	4.564425e+02 	8.262079e+21 	8.511915e+02 	2.886590e+08 	3.390999e+05 	1.522423e+39 	1.018830e+39 	3.221064e+07 	3.333333e-01 	
1.257626e+06 	1.341210e+09 	4.525173e+02 	8.198110e+21 	8.574436e+02 	2.883792e+08 	3.363010e+05 	1.520412e+39 	1.017779e+39 	3.199075e+07 	3.333333e-01 	
1.258366e+06 	1.338609e+09 	4.486259e+02 	8.134584e+21 	8.637389e+02 	2.880994e+08 	3.335260e+05 	1.518402e+39 	1.016729e+39 	3.177241e+07 	3.333333e-01 	
1.259109e+06 	1.336010e+09 	4.447679e+02 	8.071498e+21 	8.700777e+02 	2.878196e+08 	3.307747e+05 	1.516394e+39 	1.015679e+39 	3.155562e+07 	3.333333e-01 	
1.259853e+06 	1.333415e+09 	4.409431e+02 	8.008851e+21 	8.764602e+02 	2.875399e+08 	3.280469e+05 	1.514387e+39 	1.014630e+39 	3.134038e+07 	3.333333e-01 	
1.260600e+06 	1.330822e+09 	4.371512e+02 	7.946638e+21 	8.828867e+02 	2.872602e+08 	3.253423e+05 	1.512382e+39 	1.013583e+39 	3.112666e+07 	3.333333e-01 	
1.261349e+06 	1.328232e+09 	4.333919e+02 	7.884858e+21 	8.893575e+02 	2.869805e+08 	3.226608e+05 	1.510378e+39 	1.012536e+39 	3.091445e+07 	3.333333e-01 	
1.262101e+06 	1.325645e+09 	4.296649e+02 	7.823509e+21 	8.958728e+02 	2.867009e+08 	3.200022e+05 	1.508376e+39 	1.011489e+39 	3.070375e+07 	3.333333e-01 	
1.262854e+06 	1.323061e+09 	4.259700e+02 	7.762587e+21 	9.024330e+02 	2.864213e+08 	3.173662e+05 	1.506375e+39 	1.010444e+39 	3.049455e+07 	3.333333e-01 	
1.263611e+06 	1.320480e+09 	4.223069e+02 	7.702090e+21 	9.090384e+02 	2.861418e+08 	3.147526e+05 	1.504376e+39 	1.009399e+39 	3.028683e+07 	3.333333e-01 	
1.264369e+06 	1.317901e+09 	4.186752e+02 	7.642018e+21 	9.156892e+02 	2.858623e+08 	3.121614e+05 	1.502378e+39 	1.008355e+39 	3.008058e+07 	3.333333e-01 	
1.265130e+06 	1.315326e+09 	4.150748e+02 	7.582367e+21 	9.223859e+02 	2.855829e+08 	3.095922e+05 	1.500382e+39 	1.007312e+39 	2.987579e+07 	3.333333e-01 	
1.265892e+06 	1.312754e+09 	4.115054e+02 	7.523136e+21 	9.291286e+02 	2.853035e+08 	3.070448e+05 	1.498387e+39 	1.006269e+39 	2.967244e+07 	3.333333e-01 	
1.266658e+06 	1.310184e+09 	4.079666e+02 	7.464320e+21 	9.359177e+02 	2.850242e+08 	3.045191e+05 	1.496394e+39 	1.005228e+39 	2.947054e+07 	3.333333e-01 	
1.267425e+06 	1.307618e+09 	4.044583e+02 	7.405918e+21 	9.427533e+02 	2.847449e+08 	3.020150e+05 	1.494402e+39 	1.004187e+39 	2.927006e+07 	3.333333e-01 	
1.268195e+06 	1.305055e+09 	4.009802e+02 	7.347927e+21 	9.496360e+02 	2.844656e+08 	2.995321e+05 	1.492412e+39 	1.003147e+39 	2.907100e+07 	3.333333e-01 	
1.268967e+06 	1.302494e+09 	3.975319e+02 	7.290345e+21 	9.565658e+02 	2.841865e+08 	2.970703e+05 	1.490424e+39 	1.002108e+39 	2.887335e+07 	3.333333e-01 	
1.269742e+06 	1.299937e+09 	3.941133e+02 	7.233170e+21 	9.635431e+02 	2.839073e+08 	2.946295e+05 	1.488437e+39 	1.001069e+39 	2.867710e+07 	3.333333e-01 	
1.270519e+06 	1.297383e+09 	3.907241e+02 	7.176397e+21 	9.705682e+02 	2.836283e+08 	2.922094e+05 	1.486452e+39 	1.000032e+39 	2.848223e+07 	3.333333e-01 	
1.271298e+06 	1.294831e+09 	3.873641e+02 	7.120026e+21 	9.776415e+02 	2.833492e+08 	2.898100e+05 	1.484468e+39 	9.989951e+38 	2.828874e+07 	3.333333e-01 	
1.272080e+06 	1.292283e+09 	3.840329e+02 	7.064055e+21 	9.847632e+02 	2.830703e+08 	2.874308e+05 	1.482486e+39 	9.979592e+38 	2.809661e+07 	3.333333e-01 	
1.272864e+06 	1.289737e+09 	3.807304e+02 	7.008481e+21 	9.919338e+02 	2.827913e+08 	2.850719e+05 	1.480506e+39 	9.969241e+38 	2.790584e+07 	3.333333e-01 	
1.273650e+06 	1.287195e+09 	3.774563e+02 	6.953302e+21 	9.991534e+02 	2.825125e+08 	2.827330e+05 	1.478527e+39 	9.958899e+38 	2.771641e+07 	3.333333e-01 	
1.274439e+06 	1.284656e+09 	3.742104e+02 	6.898517e+21 	1.006423e+03 	2.822337e+08 	2.804140e+05 	1.476550e+39 	9.948564e+38 	2.752832e+07 	3.333333e-01 	
1.275230e+06 	1.282120e+09 	3.709924e+02 	6.844121e+21 	1.013741e+03 	2.819550e+08 	2.781146e+05 	1.474575e+39 	9.938238e+38 	2.734156e+07 	3.333333e-01 	
1.276023e+06 	1.279587e+09 	3.678020e+02 	6.790114e+21 	1.021110e+03 	2.816763e+08 	2.758348e+05 	1.472601e+39 	9.927921e+38 	2.715611e+07 	3.333333e-01 	
1.276818e+06 	1.277057e+09 	3.646391e+02 	6.736492e+21 	1.028529e+03 	2.813977e+08 	2.735742e+05 	1.470629e+39 	9.917611e+38 	2.697196e+07 	3.333333e-01 	
1.277617e+06 	1.274530e+09 	3.615033e+02 	6.683253e+21 	1.035999e+03 	2.811191e+08 	2.713329e+05 	1.468659e+39 	9.907311e+38 	2.678912e+07 	3.333333e-01 	
1.278417e+06 	1.272006e+09 	3.583946e+02 	6.630395e+21 	1.043520e+03 	2.808406e+08 	2.691106e+05 	1.466690e+39 	9.897019e+38 	2.660756e+07 	3.333333e-01 	
1.279220e+06 	1.269485e+09 	3.553126e+02 	6.577914e+21 	1.051092e+03 	2.805622e+08 	2.669071e+05 	1.464723e+39 	9.886735e+38 	2.642728e+07 	3.333333e-01 	
1.280025e+06 	1.266967e+09 	3.522570e+02 	6.525810e+21 	1.058715e+03 	2.802839e+08 	2.647222e+05 	1.462758e+39 	9.876461e+38 	2.624827e+07 	3.333333e-01 	
1.280832e+06 	1.264452e+09 	3.492278e+02 	6.474080e+21 	1.066391e+03 	2.800056e+08 	2.625559e+05 	1.460794e+39 	9.866195e+38 	2.607051e+07 	3.333333e-01 	
1.281642e+06 	1.261940e+09 	3.462246e+02 	6.422722e+21 	1.074119e+03 	2.797273e+08 	2.604079e+05 	1.458833e+39 	9.855937e+38 	2.589401e+07 	3.333333e-01 	
1.282454e+06 	1.259432e+09 	3.432472e+02 	6.371734e+21 	1.081899e+03 	2.794492e+08 	2.582781e+05 	1.456873e+39 	9.845689e+38 	2.571874e+07 	3.333333e-01 	
1.283269e+06 	1.256927e+09 	3.402955e+02 	6.321115e+21 	1.089733e+03 	2.791711e+08 	2.561663e+05 	1.454914e+39 	9.835449e+38 	2.554471e+07 	3.333333e-01 	
1.284086e+06 	1.254424e+09 	3.373691e+02 	6.270860e+21 	1.097620e+03 	2.788931e+08 	2.540724e+05 	1.452958e+39 	9.825217e+38 	2.537190e+07 	3.333333e-01 	
1.284905e+06 	1.251925e+09 	3.344679e+02 	6.220968e+21 	1.105561e+03 	2.786151e+08 	2.519962e+05 	1.451003e+39 	9.814995e+38 	2.520030e+07 	3.333333e-01 	
1.285727e+06 	1.249429e+09 	3.315916e+02 	6.171438e+21 	1.113555e+03 	2.783372e+08 	2.499376e+05 	1.449050e+39 	9.804781e+38 	2.502990e+07 	3.333333e-01 	
1.286551e+06 	1.246937e+09 	3.287401e+02 	6.122265e+21 	1.121604e+03 	2.780594e+08 	2.478963e+05 	1.447099e+39 	9.794576e+38 	2.486070e+07 	3.333333e-01 	
1.287378e+06 	1.244447e+09 	3.259131e+02 	6.073449e+21 	1.129707e+03 	2.777817e+08 	2.458723e+05 	1.445149e+39 	9.784380e+38 	2.469269e+07 	3.333333e-01 	
1.288207e+06 	1.241960e+09 	3.231104e+02 	6.024986e+21 	1.137866e+03 	2.775040e+08 	2.438655e+05 	1.443202e+39 	9.774193e+38 	2.452586e+07 	3.333333e-01 	
1.289038e+06 	1.239477e+09 	3.203318e+02 	5.976875e+21 	1.146080e+03 	2.772265e+08 	2.418756e+05 	1.441256e+39 	9.764015e+38 	2.436019e+07 	3.333333e-01 	
1.289872e+06 	1.236997e+09 	3.175771e+02 	5.929114e+21 	1.154349e+03 	2.769489e+08 	2.399025e+05 	1.439312e+39 	9.753846e+38 	2.419569e+07 	3.333333e-01 	
1.290708e+06 	1.234520e+09 	3.148460e+02 	5.881701e+21 	1.162675e+03 	2.766715e+08 	2.379460e+05 	1.437370e+39 	9.743687e+38 	2.403233e+07 	3.333333e-01 	
1.291547e+06 	1.232046e+09 	3.121385e+02 	5.834634e+21 	1.171057e+03 	2.763942e+08 	2.360061e+05 	1.435430e+39 	9.733536e+38 	2.387012e+07 	3.333333e-01 	
1.292388e+06 	1.229575e+09 	3.094543e+02 	5.787910e+21 	1.179496e+03 	2.761169e+08 	2.340825e+05 	1.433491e+39 	9.723394e+38 	2.370905e+07 	3.333333e-01 	
1.293231e+06 	1.227107e+09 	3.067931e+02 	5.741528e+21 	1.187992e+03 	2.758397e+08 	2.321751e+05 	1.431555e+39 	9.713262e+38 	2.354910e+07 	3.333333e-01 	
1.294077e+06 	1.224643e+09 	3.041548e+02 	5.695486e+21 	1.196546e+03 	2.755626e+08 	2.302838e+05 	1.429620e+39 	9.703138e+38 	2.339027e+07 	3.333333e-01 	
1.294925e+06 	1.222182e+09 	3.015392e+02 	5.649780e+21 	1.205157e+03 	2.752855e+08 	2.284085e+05 	1.427687e+39 	9.693023e+38 	2.323255e+07 	3.333333e-01 	
