f0           	 log10(rhophA) 	 log10(rhophB)
-3.70000000 	 -5.11535733 	 -5.11535710
-3.72051282 	 -5.11934658 	 -5.11934636
-3.74102564 	 -5.12316443 	 -5.12316401
-3.76153846 	 -5.12681694 	 -5.12681653
-3.78205128 	 -5.13031153 	 -5.13031114
-3.80256410 	 -5.13365438 	 -5.13365401
-3.82307692 	 -5.13685136 	 -5.13685100
-3.84358974 	 -5.13990886 	 -5.13990851
-3.86410256 	 -5.14283238 	 -5.14283204
-3.88461538 	 -5.14562770 	 -5.14562738
-3.90512821 	 -5.14829999 	 -5.14829969
-3.92564103 	 -5.15085421 	 -5.15085391
-3.94615385 	 -5.15329579 	 -5.15329550
-3.96666667 	 -5.15562937 	 -5.15562904
-3.98717949 	 -5.15785922 	 -5.15785890
-4.00769231 	 -5.15998999 	 -5.15998968
-4.02820513 	 -5.16202603 	 -5.16202573
-4.04871795 	 -5.16397128 	 -5.16397100
-4.06923077 	 -5.16582974 	 -5.16582947
-4.08974359 	 -5.16760494 	 -5.16760468
-4.11025641 	 -5.16930061 	 -5.16930035
-4.13076923 	 -5.17092021 	 -5.17091997
-4.15128205 	 -5.17246720 	 -5.17246698
-4.17179487 	 -5.17394473 	 -5.17394431
-4.19230769 	 -5.17535555 	 -5.17535515
-4.21282051 	 -5.17670275 	 -5.17670237
-4.23333333 	 -5.17798930 	 -5.17798894
-4.25384615 	 -5.17921744 	 -5.17921709
-4.27435897 	 -5.18039054 	 -5.18039021
-4.29487179 	 -5.18151010 	 -5.18150978
-4.31538462 	 -5.18257924 	 -5.18257894
-4.33589744 	 -5.18359977 	 -5.18359948
-4.35641026 	 -5.18457416 	 -5.18457392
-4.37692308 	 -5.18550406 	 -5.18550383
-4.39743590 	 -5.18639200 	 -5.18639178
-4.41794872 	 -5.18723941 	 -5.18723899
-4.43846154 	 -5.18804820 	 -5.18804780
-4.45897436 	 -5.18882037 	 -5.18881999
-4.47948718 	 -5.18955714 	 -5.18955678
-4.50000000 	 -5.19026061 	 -5.19026026
