r (cm)      	T (K)       	rho (g/cm3) 	P (dyne/cm2) 	u (cm/s)    	cs (cm/s)   	phi         	L (erg/s)   	L* (erg/s)  	taus        	lambda     
1.200000e+06 	1.429396e+09 	1.604251e+04 	1.194968e+22 	1.276898e+01 	2.977089e+08 	2.331329e+07 	9.531782e+38 	6.937010e+38 	1.040062e+09 	3.333333e-01 	
1.200035e+06 	1.427310e+09 	1.588742e+04 	1.187255e+22 	1.289282e+01 	2.974915e+08 	2.307250e+07 	9.531135e+38 	6.936614e+38 	1.030982e+09 	3.333333e-01 	
1.200069e+06 	1.425230e+09 	1.573382e+04 	1.179604e+22 	1.301786e+01 	2.972747e+08 	2.283422e+07 	9.530485e+38 	6.936215e+38 	1.021979e+09 	3.333333e-01 	
1.200103e+06 	1.423155e+09 	1.558171e+04 	1.172014e+22 	1.314412e+01 	2.970582e+08 	2.259843e+07 	9.529833e+38 	6.935815e+38 	1.013053e+09 	3.333333e-01 	
1.200138e+06 	1.421087e+09 	1.543108e+04 	1.164485e+22 	1.327159e+01 	2.968423e+08 	2.236510e+07 	9.529178e+38 	6.935413e+38 	1.004203e+09 	3.333333e-01 	
1.200173e+06 	1.419024e+09 	1.528190e+04 	1.157016e+22 	1.340030e+01 	2.966267e+08 	2.213420e+07 	9.528520e+38 	6.935009e+38 	9.954295e+08 	3.333333e-01 	
1.200207e+06 	1.416967e+09 	1.513416e+04 	1.149607e+22 	1.353026e+01 	2.964116e+08 	2.190570e+07 	9.527860e+38 	6.934603e+38 	9.867310e+08 	3.333333e-01 	
1.200242e+06 	1.414915e+09 	1.498785e+04 	1.142256e+22 	1.366148e+01 	2.961970e+08 	2.167959e+07 	9.527196e+38 	6.934196e+38 	9.781071e+08 	3.333333e-01 	
1.200277e+06 	1.412870e+09 	1.484295e+04 	1.134964e+22 	1.379397e+01 	2.959828e+08 	2.145584e+07 	9.526530e+38 	6.933786e+38 	9.695572e+08 	3.333333e-01 	
1.200312e+06 	1.410830e+09 	1.469945e+04 	1.127729e+22 	1.392774e+01 	2.957691e+08 	2.123442e+07 	9.525861e+38 	6.933374e+38 	9.610806e+08 	3.333333e-01 	
1.200347e+06 	1.408795e+09 	1.455735e+04 	1.120552e+22 	1.406280e+01 	2.955557e+08 	2.101531e+07 	9.525189e+38 	6.932961e+38 	9.526767e+08 	3.333333e-01 	
1.200382e+06 	1.406766e+09 	1.441661e+04 	1.113432e+22 	1.419918e+01 	2.953428e+08 	2.079848e+07 	9.524514e+38 	6.932545e+38 	9.443449e+08 	3.333333e-01 	
1.200417e+06 	1.404743e+09 	1.427724e+04 	1.106367e+22 	1.433688e+01 	2.951304e+08 	2.058391e+07 	9.523836e+38 	6.932127e+38 	9.360846e+08 	3.333333e-01 	
1.200452e+06 	1.402726e+09 	1.413921e+04 	1.099359e+22 	1.447590e+01 	2.949184e+08 	2.037158e+07 	9.523156e+38 	6.931708e+38 	9.278952e+08 	3.333333e-01 	
1.200487e+06 	1.400714e+09 	1.400252e+04 	1.092406e+22 	1.461628e+01 	2.947068e+08 	2.016145e+07 	9.522472e+38 	6.931286e+38 	9.197762e+08 	3.333333e-01 	
1.200522e+06 	1.398708e+09 	1.386715e+04 	1.085508e+22 	1.475802e+01 	2.944957e+08 	1.995352e+07 	9.521786e+38 	6.930863e+38 	9.117268e+08 	3.333333e-01 	
1.200558e+06 	1.396707e+09 	1.373309e+04 	1.078664e+22 	1.490112e+01 	2.942850e+08 	1.974775e+07 	9.521096e+38 	6.930437e+38 	9.037465e+08 	3.333333e-01 	
1.200593e+06 	1.394712e+09 	1.360032e+04 	1.071875e+22 	1.504562e+01 	2.940748e+08 	1.954413e+07 	9.520404e+38 	6.930009e+38 	8.958347e+08 	3.333333e-01 	
1.200629e+06 	1.392723e+09 	1.346884e+04 	1.065138e+22 	1.519151e+01 	2.938650e+08 	1.934263e+07 	9.519708e+38 	6.929579e+38 	8.879910e+08 	3.333333e-01 	
1.200664e+06 	1.390739e+09 	1.333863e+04 	1.058455e+22 	1.533882e+01 	2.936556e+08 	1.914322e+07 	9.519009e+38 	6.929147e+38 	8.802147e+08 	3.333333e-01 	
1.200700e+06 	1.388760e+09 	1.320968e+04 	1.051823e+22 	1.548755e+01 	2.934466e+08 	1.894589e+07 	9.518308e+38 	6.928713e+38 	8.725052e+08 	3.333333e-01 	
1.200735e+06 	1.386787e+09 	1.308197e+04 	1.045244e+22 	1.563772e+01 	2.932381e+08 	1.875062e+07 	9.517603e+38 	6.928277e+38 	8.648620e+08 	3.333333e-01 	
1.200771e+06 	1.384820e+09 	1.295550e+04 	1.038716e+22 	1.578935e+01 	2.930300e+08 	1.855738e+07 	9.516895e+38 	6.927839e+38 	8.572845e+08 	3.333333e-01 	
1.200807e+06 	1.382857e+09 	1.283025e+04 	1.032239e+22 	1.594245e+01 	2.928223e+08 	1.836615e+07 	9.516184e+38 	6.927399e+38 	8.497722e+08 	3.333333e-01 	
